iso3,countryName,unicefRegion,whoRegion,gaviPhase2,birthsunpd_2012wpp,siunpd_2012wpp,wbShort,bcg_cov_wuenic,bcg_Reported,bcg_recomputed,dtp1_cov_wuenic,dtp1_recomputed,dtp1_Reported,dtp3_cov_wuenic,dtp3_recomputed,dtp3_Reported,hepb3_cov_wuenic,hepb3_recomputed,hepb3_Reported,hib3_cov_wuenic,hib3_recomputed,hib3_Reported,pol3_cov_wuenic,pol3_recomputed,pol3_Reported,pcv3_cov_wuenic,pcv3_recomputed,pcv3_Reported,mcv1_cov_wuenic,mcv1_recomputed,mcv1_Reported,rotac_cov_wuenic,rotac_Reported,yfv_cov_wuenic,yfv_Reported,dtp1_dtp3_dropout
BRB,Barbados,TACRO,AMR,0,3609,3572,High income,,,,93,,,87,80,87,88,,88,88,,88,88,80,88,75,,,90,80,90,,,,,6
BRN,Brunei Darussalam,EAPRO,WPR,0,6389,6257,High income,99,,,96,,,89,,,,,,,,,89,,,,,,73,,,,,,,8
BRN,Brunei Darussalam,EAPRO,WPR,0,6459,6332,High income,99,,,97,,,94,,,,,,,,,95,,,,,,80,,,,,,,4
BRN,Brunei Darussalam,EAPRO,WPR,0,6560,6438,High income,99,,,99,,,99,,,,,,,,,99,,,,,,88,,,,,,,0
BRN,Brunei Darussalam,EAPRO,WPR,0,6698,6580,High income,99,,,95,,,85,,,,,,,,,90,,,,,,94,,,,,,,10
BRN,Brunei Darussalam,EAPRO,WPR,0,6875,6759,High income,90,,,98,,,96,,,,,,,,,94,,,,,,90,,,,,,,2
BRN,Brunei Darussalam,EAPRO,WPR,0,7085,6971,High income,95,,,96,,,88,,,,,,,,,88,,,,,,98,,,,,,,8
BRN,Brunei Darussalam,EAPRO,WPR,0,7318,7207,High income,85,,,95,,,86,,,,,,,,,86,,,,,,99,,,,,,,10
BRN,Brunei Darussalam,EAPRO,WPR,0,7557,7447,High income,84,,,95,,,85,,,,,,,,,88,,,,,,99,,,,,,,10
BRN,Brunei Darussalam,EAPRO,WPR,0,7780,7674,High income,85,,,96,,,89,,,,,,,,,89,,,,,,99,,,,,,,8
BRN,Brunei Darussalam,EAPRO,WPR,0,7976,7872,High income,88,,,97,,,91,,,,,,,,,91,,,,,,99,,,,,,,6
BRN,Brunei Darussalam,EAPRO,WPR,0,8128,8027,High income,91,,,97,,,93,,,96,,,,,,92,,,,,,99,,,,,,,4
BRN,Brunei Darussalam,EAPRO,WPR,0,8223,8126,High income,94,,,98,,,95,,,96,,,,,,94,,,,,,96,,,,,,,4
BRN,Brunei Darussalam,EAPRO,WPR,0,8262,8169,High income,97,,,98,,,96,,,96,,,,,,95,,,,,,92,,,,,,,2
BRN,Brunei Darussalam,EAPRO,WPR,0,8249,8160,High income,99,,,99,,,99,,,99,,,,,,99,,,,,,99,,,,,,,0
BRN,Brunei Darussalam,EAPRO,WPR,0,8189,8105,High income,99,,,99,,,99,,,99,,,,,,99,,,,,,99,,,,,,,0
BRN,Brunei Darussalam,EAPRO,WPR,0,8094,8016,High income,99,,,99,,,99,,,99,,,,,,99,,,,,,99,,,,,,,0
BRN,Brunei Darussalam,EAPRO,WPR,0,7981,7907,High income,99,,,99,,,99,,,98,,,,,,99,,,,,,99,,,,,,,0
BRN,Brunei Darussalam,EAPRO,WPR,0,7864,7795,High income,99,99,,99,,,99,,99,98,,98,,,,99,,99,,,,98,,98,,,,,0
BRN,Brunei Darussalam,EAPRO,WPR,0,7759,7694,High income,96,96,,99,,,97,,97,99,,100,,,,98,,98,,,,99,,100,,,,,2
BRN,Brunei Darussalam,EAPRO,WPR,0,7669,7609,High income,98,98,95,99,,,92,89,92,93,90,93,,,,97,94,97,,,,94,91,94,,,,,8
BRN,Brunei Darussalam,EAPRO,WPR,0,7596,7539,High income,99,100,98,99,98,99,99,98,99,99,99,100,,,,99,98,99,,,,99,98,99,,,,,0
BRN,Brunei Darussalam,EAPRO,WPR,0,7533,7480,High income,99,99,96,99,98,100,97,100,101,99,100,102,,,,99,99,101,,,,99,103,104,,,,,2
BRN,Brunei Darussalam,EAPRO,WPR,0,7469,7418,High income,95,95,,99,,,94,,94,99,,100,94,,94,99,,99,,,,99,,99,,,,,6
BRN,Brunei Darussalam,EAPRO,WPR,0,7396,7347,High income,95,95,,99,,,92,,92,99,,102,92,,92,99,,99,,,,98,,98,,,,,8
BRN,Brunei Darussalam,EAPRO,WPR,0,7311,7267,High income,99,99,92,99,94,101,92,85,92,99,94,102,92,85,92,92,86,92,,,,99,,99,,,,,8
BRN,Brunei Darussalam,EAPRO,WPR,0,7217,7175,High income,94,94,93,99,97,100,94,104,108,99,97,100,94,104,108,93,106,109,,,,98,97,98,,,,,6
BRN,Brunei Darussalam,EAPRO,WPR,0,7115,7075,High income,99,100,,99,,,97,,106,99,,103,97,,106,94,,105,,,,97,,97,,,,,2
BRN,Brunei Darussalam,EAPRO,WPR,0,7010,6973,High income,96,96,,99,,,99,,99,97,,103,99,,99,95,,95,,,,97,,97,,,,,0
BRN,Brunei Darussalam,EAPRO,WPR,0,6908,6873,High income,99,100,88,99,85,,98,86,98,96,85,96,98,86,98,97,90,102,,,,99,92,100,,,,,2
BRN,Brunei Darussalam,EAPRO,WPR,0,6811,6778,High income,99,100,94,99,92,96,99,94,99,96,109,114,99,94,99,99,94,99,,,,99,95,99,,,,,0
BRN,Brunei Darussalam,EAPRO,WPR,0,6720,6689,High income,95,95,91,98,93,98,95,91,95,96,91,96,95,94,95,99,94,99,,,,94,93,94,,,,,4
BRN,Brunei Darussalam,EAPRO,WPR,0,6638,6609,High income,96,96,97,99,98,96,97,99,97,93,94,93,97,99,97,95,103,101,,,,91,92,91,,,,,2
BRN,Brunei Darussalam,EAPRO,WPR,0,6562,6535,High income,99,100,99,96,103,103,90,90,90,99,100,100,90,90,90,90,91,90,,,,99,99,99,,,,,6
BTN,Bhutan,ROSA,SEAR,1,18218,16037,Middle income,43,,,25,,,6,,,,,,,,,4,,,,,,21,,,,,,,76
BTN,Bhutan,ROSA,SEAR,1,18521,16381,Middle income,44,,,35,,,13,,,,,,,,,11,,,,,,21,,,,,,,62
BTN,Bhutan,ROSA,SEAR,1,18849,16746,Middle income,45,,,37,,,15,,,,,,,,,11,,,,,,20,,,,,,,60
BTN,Bhutan,ROSA,SEAR,1,19202,17132,Middle income,46,,,39,,,16,,,,,,,,,14,,,,,,21,,,,,,,58
BTN,Bhutan,ROSA,SEAR,1,19561,17524,Middle income,47,,,53,,,28,,,,,,,,,27,,,,,,36,,,,,,,48
BTN,Bhutan,ROSA,SEAR,1,19881,17882,Middle income,54,,,66,,,41,,,,,,,,,41,,,,,,44,,,,,,,38
BTN,Bhutan,ROSA,SEAR,1,20107,18157,Middle income,60,,,77,,,53,,,,,,,,,54,,,,,,51,,,,,,,32
BTN,Bhutan,ROSA,SEAR,1,20198,18307,Middle income,67,,,84,,,63,,,,,,,,,63,,,,,,58,,,,,,,26
BTN,Bhutan,ROSA,SEAR,1,20130,18315,Middle income,73,,,88,,,70,,,,,,,,,70,,,,,,64,,,,,,,20
BTN,Bhutan,ROSA,SEAR,1,19905,18178,Middle income,93,,,91,,,76,,,,,,,,,76,,,,,,79,,,,,,,16
BTN,Bhutan,ROSA,SEAR,1,19541,17910,Middle income,99,,,98,,,96,,,,,,,,,96,,,,,,93,,,,,,,2
BTN,Bhutan,ROSA,SEAR,1,19076,17546,Middle income,95,,,97,,,91,,,,,,,,,91,,,,,,89,,,,,,,6
BTN,Bhutan,ROSA,SEAR,1,18566,17134,Middle income,90,,,95,,,86,,,,,,,,,85,,,,,,86,,,,,,,10
BTN,Bhutan,ROSA,SEAR,1,18060,16722,Middle income,89,,,92,,,79,,,,,,,,,82,,,,,,84,,,,,,,14
BTN,Bhutan,ROSA,SEAR,1,17587,16336,Middle income,96,,,95,,,86,,,,,,,,,84,,,,,,81,,,,,,,10
BTN,Bhutan,ROSA,SEAR,1,17165,15993,Middle income,98,,,95,,,87,,,,,,,,,86,,,,,,85,,,,,,,8
BTN,Bhutan,ROSA,SEAR,1,16797,15696,Middle income,98,,,95,,,87,,,16,,,,,,86,,,,,,85,,,,,,,8
BTN,Bhutan,ROSA,SEAR,1,16467,15431,Middle income,92,92,,95,,,87,,87,84,,84,,,,87,,87,,,,84,,84,,,,,8
BTN,Bhutan,ROSA,SEAR,1,16163,15186,Middle income,94,94,,96,,,86,,86,81,,81,,,,85,,85,,,,71,,71,,,,,10
BTN,Bhutan,ROSA,SEAR,1,15886,14965,Middle income,90,90,90,95,,,90,93,90,90,90,52,,,,89,95,89,,,,77,82,77,,,,,6
BTN,Bhutan,ROSA,SEAR,1,15638,14767,Middle income,97,97,86,96,93,99,92,97,92,98,87,98,,,,98,87,98,,,,78,,,,,,,4
BTN,Bhutan,ROSA,SEAR,1,15419,14595,Middle income,81,81,92,96,104,87,88,103,88,89,,89,,,,88,114,88,,,,78,91,78,,,,,8
BTN,Bhutan,ROSA,SEAR,1,15229,14447,Middle income,83,83,98,95,107,86,86,103,86,83,102,83,,,,89,110,89,,,,78,97,78,,,,,10
BTN,Bhutan,ROSA,SEAR,1,15066,14324,Middle income,93,93,93,96,,98,95,,95,95,,95,,,,96,93,96,,,,88,88,88,,,,,2
BTN,Bhutan,ROSA,SEAR,1,14931,14223,Middle income,92,92,92,92,98,93,89,94,89,89,94,89,,,,90,95,90,,,,87,92,87,,,,,4
BTN,Bhutan,ROSA,SEAR,1,14826,14152,Middle income,92,101,95,97,99,97,95,97,95,95,97,95,,,,95,97,95,,,,93,95,93,,,,,2
BTN,Bhutan,ROSA,SEAR,1,14755,14113,Middle income,92,92,91,97,98,98,95,95,95,95,95,95,,,,96,96,96,,,,90,91,90,,,,,2
BTN,Bhutan,ROSA,SEAR,1,14719,14106,Middle income,94,94,85,98,87,92,95,90,95,95,90,95,,,,93,88,93,,,,95,104,95,,,,,4
BTN,Bhutan,ROSA,SEAR,1,14710,14128,Middle income,99,99,92,97,93,97,96,93,96,96,93,96,,,,96,93,96,,,,99,96,99,,,,,2
BTN,Bhutan,ROSA,SEAR,1,14722,14169,Middle income,94,94,92,97,90,89,93,94,93,93,94,93,,,,93,94,93,,,,94,96,94,,,,,4
BTN,Bhutan,ROSA,SEAR,1,14743,14217,Middle income,96,96,90,94,91,94,91,89,91,91,89,91,,,,92,90,92,,,,95,92,95,,,,,4
BTN,Bhutan,ROSA,SEAR,1,14759,14263,Middle income,95,95,89,98,90,93,95,90,95,95,90,95,,,,95,90,95,,,,95,90,95,,,,,4
BTN,Bhutan,ROSA,SEAR,1,14761,14293,Middle income,95,95,90,97,94,97,97,93,97,97,93,97,97,93,97,97,93,97,,,,95,90,95,,,,,0
BWA,Botswana,ESARO,AFR,0,44007,41038,Middle income,92,,,89,,,71,,,,,,,,,46,,,,,,63,,,,,,,20
BWA,Botswana,ESARO,AFR,0,45016,42081,Middle income,93,,,93,,,75,,,,,,,,,71,,,,,,70,,,,,,,20
BWA,Botswana,ESARO,AFR,0,45873,42980,Middle income,94,,,97,,,82,,,,,,,,,77,,,,,,75,,,,,,,16
BWA,Botswana,ESARO,AFR,0,46572,43732,Middle income,94,,,97,,,82,,,,,,,,,80,,,,,,79,,,,,,,16
BWA,Botswana,ESARO,AFR,0,47111,44331,Middle income,95,,,98,,,83,,,,,,,,,83,,,,,,82,,,,,,,16
BWA,Botswana,ESARO,AFR,0,47493,44779,Middle income,97,,,98,,,84,,,,,,,,,85,,,,,,85,,,,,,,14
BWA,Botswana,ESARO,AFR,0,47730,45084,Middle income,99,,,98,,,86,,,,,,,,,88,,,,,,91,,,,,,,12
BWA,Botswana,ESARO,AFR,0,47858,45277,Middle income,95,,,93,,,88,,,,,,,,,86,,,,,,87,,,,,,,6
BWA,Botswana,ESARO,AFR,0,47913,45390,Middle income,95,,,96,,,88,,,,,,,,,89,,,,,,87,,,,,,,8
BWA,Botswana,ESARO,AFR,0,47924,45446,Middle income,92,,,99,,,92,,,,,,,,,89,,,,,,87,,,,,,,8
BWA,Botswana,ESARO,AFR,0,47922,45473,Middle income,93,,,99,,,92,,,,,,,,,90,,,,,,87,,,,,,,8
BWA,Botswana,ESARO,AFR,0,47934,45489,Middle income,93,,,99,,,93,,,,,,,,,91,,,,,,88,,,,,,,6
BWA,Botswana,ESARO,AFR,0,47968,45504,Middle income,94,,,99,,,94,,,,,,,,,91,,,,,,88,,,,,,,6
BWA,Botswana,ESARO,AFR,0,48025,45520,Middle income,95,,,99,,,94,,,,,,,,,92,,,,,,88,,,,,,,6
BWA,Botswana,ESARO,AFR,0,48103,45544,Middle income,96,,,99,,,94,,,,,,,,,93,,,,,,88,,,,,,,6
BWA,Botswana,ESARO,AFR,0,48187,45567,Middle income,96,,,98,,,95,,,73,,,,,,94,,,,,,89,,,,,,,4
BWA,Botswana,ESARO,AFR,0,48245,45569,Middle income,97,,,98,,,96,,,62,,,,,,95,,,,,,89,,,,,,,2
BWA,Botswana,ESARO,AFR,0,48252,45535,Middle income,98,59,,98,,,96,,76,60,,60,,,,95,,80,,,,89,,79,,,,,2
BWA,Botswana,ESARO,AFR,0,48196,45463,Middle income,99,66,,98,,,98,,82,77,,69,,,,93,,73,,,,89,,80,,,,,0
BWA,Botswana,ESARO,AFR,0,48083,45361,Middle income,99,67,69,98,,,97,93,85,85,76,70,,,,97,90,72,,,,90,81,74,,,,,2
BWA,Botswana,ESARO,AFR,0,47935,45255,Middle income,99,73,81,98,110,94,97,100,85,86,86,73,,,,97,99,85,,,,91,99,84,,,,,2
BWA,Botswana,ESARO,AFR,0,47786,45178,Middle income,99,72,81,98,98,82,97,88,74,87,76,64,,,,97,90,75,,,,91,92,77,,,,,2
BWA,Botswana,ESARO,AFR,0,47671,45157,Middle income,99,72,70,98,94,99,97,83,87,88,44,46,,,,97,81,85,,,,92,75,79,,,,,2
BWA,Botswana,ESARO,AFR,0,47611,45205,Middle income,99,92,83,98,96,101,96,88,93,90,74,78,,,,96,86,91,,,,92,85,90,,,,,2
BWA,Botswana,ESARO,AFR,0,47610,45321,Middle income,99,93,83,98,93,98,96,84,89,91,75,79,,,,96,83,88,,,,93,82,86,,,,,2
BWA,Botswana,ESARO,AFR,0,47660,45491,Middle income,99,126,97,98,108,141,96,99,130,92,82,108,,,,96,94,123,,,,93,87,113,,,,,2
BWA,Botswana,ESARO,AFR,0,47739,45688,Middle income,99,123,93,98,102,131,96,98,150,93,83,107,,,,96,97,125,,,,94,94,121,,,,,2
BWA,Botswana,ESARO,AFR,0,47817,45878,Middle income,99,81,87,98,98,104,96,91,98,94,76,88,,,,97,80,85,,,,94,74,79,,,,,2
BWA,Botswana,ESARO,AFR,0,47867,46033,Middle income,99,100,94,98,97,109,96,89,94,94,79,85,,,,98,92,99,,,,94,87,95,,,,,2
BWA,Botswana,ESARO,AFR,0,47882,46141,Middle income,99,101,98,98,103,107,96,93,97,95,82,86,,,,99,75,83,,,,94,89,93,,,,,2
BWA,Botswana,ESARO,AFR,0,47859,46197,Middle income,99,111,109,98,101,104,96,92,95,95,80,82,,,,99,102,105,,,,94,91,94,,,,,2
BWA,Botswana,ESARO,AFR,0,47805,46212,Middle income,99,115,106,98,112,123,96,98,108,96,98,108,96,98,108,99,94,103,,,,94,94,103,,,,,2
BWA,Botswana,ESARO,AFR,0,47735,46202,Middle income,99,114,106,98,117,125,96,98,105,96,98,105,96,98,105,99,92,98,52,49,52,94,101,108,74,74,,,2
CAF,Central African Republic,WCARO,AFR,1,96885,85850,Low income,17,,,35,,,13,,,,,,,,,13,,,,,,12,,,,,,,62
CAF,Central African Republic,WCARO,AFR,1,99567,88349,Low income,26,,,32,,,11,,,,,,,,,11,,,,,,15,,,,,,,66
CAF,Central African Republic,WCARO,AFR,1,102302,90853,Low income,24,,,36,,,14,,,,,,,,,14,,,,,,16,,,,,,,62
CAF,Central African Republic,WCARO,AFR,1,105020,93309,Low income,29,,,39,,,16,,,,,,,,,16,,,,,,16,,,,,,,58
CAF,Central African Republic,WCARO,AFR,1,107666,95672,Low income,32,,,40,,,17,,,,,,,,,17,,,,,,19,,,,,,,58
CAF,Central African Republic,WCARO,AFR,1,110166,97879,Low income,34,,,44,,,20,,,,,,,,,20,,,,,,23,,,,,,,54
CAF,Central African Republic,WCARO,AFR,1,112454,99877,Low income,37,,,42,,,19,,,,,,,,,19,,,,,,24,,,,,,,54
CAF,Central African Republic,WCARO,AFR,1,114531,101671,Low income,42,,,46,,,22,,,,,,,,,22,,,,,,17,,,,,,,52
CAF,Central African Republic,WCARO,AFR,1,116429,103297,Low income,53,,,67,,,42,,,,,,,,,42,,,,,,40,,,,,,,38
CAF,Central African Republic,WCARO,AFR,1,118190,104798,Low income,86,,,84,,,64,,,,,,,,,61,,,,,,69,,,,,,,24
CAF,Central African Republic,WCARO,AFR,1,119915,106272,Low income,96,,,95,,,82,,,,,,,,,82,,,,,,82,,,,,,,14
CAF,Central African Republic,WCARO,AFR,1,121734,107838,Low income,91,,,85,,,64,,,,,,,,,64,,,,,,57,,,,,,,24
CAF,Central African Republic,WCARO,AFR,1,123740,109579,Low income,85,,,75,,,45,,,,,,,,,45,,,,,,32,,,,,,,40
CAF,Central African Republic,WCARO,AFR,1,125979,111535,Low income,81,,,75,,,47,,,,,,,,,46,,,,,,42,,,,,,,38
CAF,Central African Republic,WCARO,AFR,1,128441,113702,Low income,77,,,76,,,48,,,,,,,,,46,,,,,,52,,,,,,,36
CAF,Central African Republic,WCARO,AFR,1,131075,116033,Low income,94,,,77,,,53,,,,,,,,,51,,,,,,46,,,,,,,32
CAF,Central African Republic,WCARO,AFR,1,133787,118446,Low income,86,,,72,,,48,,,,,,,,,47,,,,,,44,,,,,,,34
CAF,Central African Republic,WCARO,AFR,1,136441,120818,Low income,78,94,,66,,,43,,53,,,,,,,44,,51,,,,42,,46,,,42,,34
CAF,Central African Republic,WCARO,AFR,1,138914,123038,Low income,70,53,,61,,,43,,45,,,,,,,45,,47,,,,37,,39,,,41,36,30
CAF,Central African Republic,WCARO,AFR,1,141133,125046,Low income,62,54,47,55,,,33,27,27,,,,,,,36,32,33,,,,37,37,38,,,37,33,40
CAF,Central African Republic,WCARO,AFR,1,143013,126769,Low income,66,46,41,60,44,46,37,29,29,,,,,,,38,31,31,,,,36,33,34,,,36,19,38
CAF,Central African Republic,WCARO,AFR,1,144493,128154,Low income,70,38,34,65,36,36,40,23,23,,,,,,,40,22,22,,,,35,29,29,,,35,24,38
CAF,Central African Republic,WCARO,AFR,1,145616,129243,Low income,71,66,59,65,29,29,44,23,23,,,,,,,42,13,13,,,,42,37,39,,,42,31,32
CAF,Central African Republic,WCARO,AFR,1,146457,130106,Low income,72,55,50,65,52,52,47,28,28,,,,,,,44,26,26,,,,49,36,36,,,48,33,28
CAF,Central African Republic,WCARO,AFR,1,147089,130812,Low income,73,69,64,64,66,73,51,45,50,,,,,,,45,44,49,,,,55,64,70,,,55,58,20
CAF,Central African Republic,WCARO,AFR,1,147636,131478,Low income,74,59,57,64,59,64,54,42,46,,,,,,,47,50,53,,,,62,60,65,,,62,58,16
CAF,Central African Republic,WCARO,AFR,1,148245,132242,Low income,74,85,83,64,100,105,51,84,88,,,,,,,47,87,91,,,,61,103,108,,,62,95,20
CAF,Central African Republic,WCARO,AFR,1,149025,133202,Low income,74,90,89,65,98,102,48,81,84,,,,,,,46,80,83,,,,59,100,104,,,62,100,26
CAF,Central African Republic,WCARO,AFR,1,150048,134420,Low income,74,70,70,65,85,87,45,49,51,,,,,,,46,54,56,,,,58,59,61,,,62,53,30
CAF,Central African Republic,WCARO,AFR,1,151337,135911,Low income,74,87,75,65,86,110,42,56,76,42,56,76,42,56,76,45,55,76,,,,56,68,94,,,62,93,36
CAF,Central African Republic,WCARO,AFR,1,152871,137652,Low income,74,64,66,67,74,71,45,57,58,45,57,58,45,57,58,46,56,58,,,,53,62,62,,,55,64,32
CAF,Central African Republic,WCARO,AFR,1,154581,139568,Low income,74,72,75,69,89,90,47,65,66,47,65,66,47,65,66,47,68,68,8,,8,49,85,86,,,48,81,32
CAF,Central African Republic,WCARO,AFR,1,156339,141533,Low income,74,61,64,69,79,78,47,58,59,47,58,58,47,58,58,47,55,55,47,52,52,49,65,65,,,48,64,32
CAN,Canada,Dev,AMR,0,362042,358157,High income,,,,0,,,0,,,,,,,,,0,,,,,,0,,,,,,,0
CAN,Canada,Dev,AMR,0,364069,360393,High income,,,,0,,,0,,,,,,,,,0,,,,,,0,,,,,,,0
CAN,Canada,Dev,AMR,0,365936,362451,High income,,,,0,,,0,,,,,,,,,0,,,,,,0,,,,,,,0
CAN,Canada,Dev,AMR,0,367782,364465,High income,,,,0,,,0,,,,,,,,,0,,,,,,0,,,,,,,0
CAN,Canada,Dev,AMR,0,369629,366457,High income,,,,0,,,0,,,,,,,,,0,,,,,,0,,,,,,,0
CAN,Canada,Dev,AMR,0,371706,368657,High income,,,,0,,,0,,,,,,,,,0,,,,,,0,,,,,,,0
CAN,Canada,Dev,AMR,0,374309,371361,High income,,,,0,,,0,,,,,,,,,0,,,,,,0,,,,,,,0
CAN,Canada,Dev,AMR,0,377466,374602,High income,,,,95,,,85,,,,,,,,,86,,,,,,70,,,,,,,10
CAN,Canada,Dev,AMR,0,380987,378197,High income,,,,95,,,86,,,,,,,,,87,,,,,,85,,,,,,,10
CAN,Canada,Dev,AMR,0,384519,381796,High income,,,,95,,,87,,,,,,,,,87,,,,,,87,,,,,,,8
CAN,Canada,Dev,AMR,0,387300,384648,High income,,,,96,,,88,,,,,,,,,88,,,,,,89,,,,,,,8
CAN,Canada,Dev,AMR,0,388424,385853,High income,,,,96,,,88,,,,,,,,,88,,,,,,92,,,,,,,8
CAN,Canada,Dev,AMR,0,387348,384869,High income,,,,96,,,89,,,,,,,,,89,,,,,,94,,,,,,,8
CAN,Canada,Dev,AMR,0,383874,381497,High income,,,,96,,,90,,,,,,,,,89,,,,,,96,,,,,,,6
CAN,Canada,Dev,AMR,0,378153,375884,High income,,,,97,,,93,,,,,,,,,89,,,,,,97,,,,,,,4
CAN,Canada,Dev,AMR,0,370584,368427,High income,,,,97,,,87,,,,,,,,,89,,,,,,96,,,,,,,10
CAN,Canada,Dev,AMR,0,361823,359774,High income,,,,98,,,90,,,,,,84,,,89,,,,,,97,,,,,,,8
CAN,Canada,Dev,AMR,0,352895,350943,High income,,,,95,,,86,,86,,,,87,,87,88,,,,,,96,,96,,,,,10
CAN,Canada,Dev,AMR,0,344781,342912,High income,,,,96,,,90,,90,,,,88,,88,88,,,,,,96,,96,,,,,6
CAN,Canada,Dev,AMR,0,338149,336342,High income,,,,97,,,91,,,,,,87,,,88,,,,,,96,,,,,,,6
CAN,Canada,Dev,AMR,0,333691,331927,High income,,,,97,,,92,,,,,,86,,,88,,,,,,96,,,,,,,6
CAN,Canada,Dev,AMR,0,331881,330136,High income,,,,97,,,92,,,,,,85,,,88,,,,,,95,,,,,,,6
CAN,Canada,Dev,AMR,0,332542,330796,High income,,,,97,,,93,,93,,,,84,,,88,,88,,,,95,,95,,,,,4
CAN,Canada,Dev,AMR,0,335355,333592,High income,,,,97,,,91,,91,14,,,83,,83,88,,88,,,,95,,95,,,,,6
CAN,Canada,Dev,AMR,0,340086,338295,High income,,,,98,,,94,,94,14,,,87,,,89,,89,,,,94,,94,,,,,4
CAN,Canada,Dev,AMR,0,346305,344482,High income,,,,98,,,94,,,14,,,90,,,92,,,,,,94,,,,,,,4
CAN,Canada,Dev,AMR,0,353457,351604,High income,,,,98,,,94,,94,14,,,94,,94,94,,94,,,,94,,94,,,,,4
CAN,Canada,Dev,AMR,0,360912,359038,High income,,,,98,,,94,,94,14,,14,94,,,90,,90,,,,94,,94,,,,,4
CAN,Canada,Dev,AMR,0,368130,366249,High income,,,,98,,,94,,80,28,,17,94,,80,92,,80,97,,26,95,,93,,,,,4
CAN,Canada,Dev,AMR,0,374774,372902,High income,,,,98,,,95,,80,42,,17,95,,80,95,,80,97,,26,96,,93,,,,,4
CAN,Canada,Dev,AMR,0,380697,378848,High income,,,,98,,,95,,77,56,,,95,,77,97,,83,97,,,97,,93,,,,,4
CAN,Canada,Dev,AMR,0,385971,384156,High income,,,,98,,,95,,95,70,,70,95,,95,99,,99,97,,97,98,,98,,,,,4
CAN,Canada,Dev,AMR,0,390900,389122,High income,,,,98,,,95,,95,70,,70,95,,95,99,,99,97,,97,98,,98,,,,,4
CHE,Switzerland,Dev,EUR,0,72567,71950,High income,,,,0,,,0,,,,,,,,,0,,,,,,0,,,,,,,0
CHE,Switzerland,Dev,EUR,0,72752,72159,High income,,,,0,,,0,,,,,,,,,0,,,,,,0,,,,,,,0
CHE,Switzerland,Dev,EUR,0,73298,72720,High income,,,,0,,,0,,,,,,,,,0,,,,,,0,,,,,,,0
CHE,Switzerland,Dev,EUR,0,74041,73473,High income,,,,0,,,0,,,,,,,,,0,,,,,,0,,,,,,,0
CHE,Switzerland,Dev,EUR,0,74885,74324,High income,,,,0,,,0,,,,,,,,,0,,,,,,0,,,,,,,0
CHE,Switzerland,Dev,EUR,0,75778,75222,High income,,,,0,,,0,,,,,,,,,0,,,,,,0,,,,,,,0
CHE,Switzerland,Dev,EUR,0,76712,76160,High income,,,,96,,,90,,,,,,,,,98,,,,,,70,,,,,,,6
CHE,Switzerland,Dev,EUR,0,77705,77158,High income,,,,96,,,90,,,,,,,,,97,,,,,,70,,,,,,,6
CHE,Switzerland,Dev,EUR,0,78741,78197,High income,,,,96,,,90,,,,,,,,,95,,,,,,70,,,,,,,6
CHE,Switzerland,Dev,EUR,0,79753,79215,High income,,,,96,,,90,,,,,,,,,98,,,,,,90,,,,,,,6
CHE,Switzerland,Dev,EUR,0,80665,80134,High income,,,,96,,,90,,,,,,,,,98,,,,,,90,,,,,,,6
CHE,Switzerland,Dev,EUR,0,81402,80883,High income,,,,93,,,89,,,,,,,,,95,,,,,,83,,,,,,,4
CHE,Switzerland,Dev,EUR,0,81918,81416,High income,,,,93,,,89,,,,,,,,,95,,,,,,83,,,,,,,4
CHE,Switzerland,Dev,EUR,0,82180,81697,High income,,,,93,,,89,,,,,,,,,95,,,,,,83,,,,,,,4
CHE,Switzerland,Dev,EUR,0,82161,81699,High income,,,,93,,,89,,,,,,,,,95,,,,,,83,,,,,,,4
CHE,Switzerland,Dev,EUR,0,81811,81372,High income,,,,93,,,89,,,,,,,,,95,,,,,,83,,,,,,,4
CHE,Switzerland,Dev,EUR,0,81094,80678,High income,,,,93,,,89,,,,,,,,,95,,,,,,83,,,,,,,4
CHE,Switzerland,Dev,EUR,0,80066,79671,High income,,,,93,,93,89,,89,,,,,,,95,,95,,,,83,,83,,,,,4
CHE,Switzerland,Dev,EUR,0,78822,78445,High income,,,,93,,93,88,,88,,,,77,,77,92,,92,,,,81,,81,,,,,6
CHE,Switzerland,Dev,EUR,0,77466,77104,High income,,,,95,,95,88,,88,,,,82,,82,92,,92,,,,81,,81,,,,,8
CHE,Switzerland,Dev,EUR,0,76144,75795,High income,,,,95,,95,88,,88,,,,86,,86,92,,92,,,,81,,81,,,,,8
CHE,Switzerland,Dev,EUR,0,75011,74669,High income,,,,95,,95,93,,93,,,,91,,91,95,,95,,,,82,,82,,,,,2
CHE,Switzerland,Dev,EUR,0,74178,73842,High income,,,,95,,95,93,,93,,,,91,,91,95,,95,,,,82,,82,,,,,2
CHE,Switzerland,Dev,EUR,0,73726,73395,High income,,,,95,,95,93,,93,,,,91,,91,95,,95,,,,82,,82,,,,,2
CHE,Switzerland,Dev,EUR,0,73699,73370,High income,,,,95,,95,93,,93,,,,91,,91,95,,95,,,,82,,82,,,,,2
CHE,Switzerland,Dev,EUR,0,74093,73767,High income,,,,95,,95,94,,94,,,,93,,93,95,,95,,,,87,,87,,,,,2
